Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     ,Bolivar Soberano   (VES)                     
08-07-2023,137.5565669,1.437317852,0.376,3718347.117,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.314082374,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.723116981,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.9166866
09-07-2023,137.5564656,1.437317852,0.376,3720374.24,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.315303464,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.723106979,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.2664881
10-07-2023,137.5563679,1.437317852,0.376,3722400.152,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.316516702,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72309718,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.9124615
11-07-2023,137.5562738,1.437317852,0.376,3724424.856,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.317722141,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72308758,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.2707121
12-07-2023,137.556183,1.437317852,0.376,3726448.35,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.318919829,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.723078175,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.9082386
13-07-2023,137.5560955,1.437317852,0.376,3728470.636,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.320109817,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.723068962,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.274934
14-07-2023,137.5560112,1.437317852,0.376,3730491.716,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.321292154,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.723059936,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.9040178
15-07-2023,137.5559298,1.437317852,0.376,3732511.588,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.32246689,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.723051093,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.2791537
16-07-2023,137.5558515,1.437317852,0.376,3734530.255,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.323634073,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72304243,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8997991
17-07-2023,137.5557759,1.437317852,0.376,3736547.716,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.324793752,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.723033944,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.2833713
18-07-2023,137.555703,1.437317852,0.376,3738563.973,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.325945975,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72302563,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8955826
19-07-2023,137.5556328,1.437317852,0.376,3740579.027,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.32709079,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.723017485,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.2875868
20-07-2023,137.5555651,1.437317852,0.376,3742592.877,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.328228245,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.723009505,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8913682
21-07-2023,137.5554999,1.437317852,0.376,3744605.525,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.329358387,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.723001688,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.2918001
22-07-2023,137.5554369,1.437317852,0.376,3746616.971,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.330481263,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722994029,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8871559
23-07-2023,137.5553763,1.437317852,0.376,3748627.217,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.331596919,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722986527,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.2960113
24-07-2023,137.5553178,1.437317852,0.376,3750636.262,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.332705403,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722979177,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8829458
25-07-2023,137.5552615,1.437317852,0.376,3752644.108,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.33380676,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722971976,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3002203
26-07-2023,137.5552071,1.437317852,0.376,3754650.756,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.334901036,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722964922,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8787378
27-07-2023,137.5551547,1.437317852,0.376,3756656.205,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.335988277,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722958011,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3044273
28-07-2023,137.5551042,1.437317852,0.376,3758660.457,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.337068527,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72295124,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.874532
29-07-2023,137.5550556,1.437317852,0.376,3760663.513,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.338141833,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722944608,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.308632
30-07-2023,137.5550086,1.437317852,0.376,3762665.373,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.339208237,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72293811,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8703283
31-07-2023,137.5549634,1.437317852,0.376,3764666.037,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.340267786,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722931744,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3128347
01-08-2023,137.5549198,1.437317852,0.376,3766665.507,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.341320522,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722925508,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8661267
02-08-2023,137.5548777,1.437317852,0.376,3768663.784,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.34236649,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722919398,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3170352
03-08-2023,137.5548372,1.437317852,0.376,3770660.867,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.343405734,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722913413,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8619273
04-08-2023,137.5547981,1.437317852,0.376,3772656.759,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.344438296,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722907549,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3212336
05-08-2023,137.5547604,1.437317852,0.376,3774651.458,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.345464219,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722901805,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.85773
06-08-2023,137.5547241,1.437317852,0.376,3776644.967,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.346483546,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722896177,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3254298
07-08-2023,137.5546891,1.437317852,0.376,3778637.286,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.34749632,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722890664,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8535348
08-08-2023,137.5546554,1.437317852,0.376,3780628.415,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.348502582,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722885263,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3296239
09-08-2023,137.5546229,1.437317852,0.376,3782618.356,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.349502375,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722879971,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8493417
10-08-2023,137.5545915,1.437317852,0.376,3784607.108,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.35049574,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722874788,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3338159
11-08-2023,137.5545613,1.437317852,0.376,3786594.673,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.351482718,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722869709,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8451508
12-08-2023,137.5545321,1.437317852,0.376,3788581.052,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.352463351,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722864734,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3380058
13-08-2023,137.554504,1.437317852,0.376,3790566.245,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.353437679,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72285986,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.840962
14-08-2023,137.5544769,1.437317852,0.376,3792550.252,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.354405742,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722855085,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3421935
15-08-2023,137.5544508,1.437317852,0.376,3794533.076,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.355367582,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722850408,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8367753
16-08-2023,137.5544256,1.437317852,0.376,3796514.715,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.356323238,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722845825,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3463791
17-08-2023,137.5544014,1.437317852,0.376,3798495.171,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.35727275,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722841335,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8325908
18-08-2023,137.554378,1.437317852,0.376,3800474.445,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.358216157,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722836937,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,543.3505626
19-08-2023,137.5543554,1.437317852,0.376,3802452.538,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.359153499,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722832628,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.744277668,2.995931453,3.6725,0.844891596,1,40.42251068,559.8284084
