,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     ,Bolivar Soberano   (VES)                     
2024-04-22,137.55375157467313,1.437317852,0.376,4254777.372329501,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.476529442566747,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498124649,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722623131553188,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.8541052845519
2024-04-23,137.55375157270842,1.437317852,0.376,4256456.340441949,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4767413439663555,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498124729,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722623087112587,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.0864097755439
2024-04-24,137.55375157081815,1.437317852,0.376,4258134.1091471845,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.476952056712158,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498124806,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722623043411315,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.8620332899833
2024-04-25,137.5537515689995,1.437317852,0.376,4259810.679302032,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.477161587471869,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498124881,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722623000437073,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.0784861863523
2024-04-26,137.55375156724975,1.437317852,0.376,4261486.051762701,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4773699428758,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498124953,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622958177766,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.8699524653952
2024-04-27,137.5537515655663,1.437317852,0.376,4263160.227384791,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.477577129517069,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125022,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7226229166215,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.0705714222617
2024-04-28,137.55375156394663,1.437317852,0.376,4264833.207023289,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.477783153951812,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125089,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72262287575658,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.8778628206219
2024-04-29,137.55375156238833,1.437317852,0.376,4266504.991532572,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.477988022699386,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125154,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622835571502,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.0626654734427
2024-04-30,137.55375156088908,1.437317852,0.376,4268175.581766406,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.478191742242581,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125216,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622796054958,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.8857643654874
2024-05-01,137.55375155944662,1.437317852,0.376,4269844.978577948,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.47839431902782,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125276,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622757195826,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.0547683300773
2024-05-02,137.55375155805882,1.437317852,0.376,4271513.1828197455,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.478595759465365,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125334,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622718983168,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.8936571098043
2024-05-03,137.5537515567236,1.437317852,0.376,4273180.195343736,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.478796069929521,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.47422849812539,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72262268140623,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.0468799823582
2024-05-04,137.55375155543896,1.437317852,0.376,4274846.017001248,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.478995256758836,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125444,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622644454436,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.9015410633747
2024-05-05,137.55375155420302,1.437317852,0.376,4276510.648643004,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4791933262563015,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981254965,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622608117384,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.039000420489
2024-05-06,137.5537515530139,1.437317852,0.376,4278174.091119117,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.479390284689553,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125547,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622572384849,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.9094162359893
2024-05-07,137.55375155186985,1.437317852,0.376,4279836.345279093,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.479586138291069,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125596,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622537246774,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.031129634684
2024-05-08,137.55375155076914,1.437317852,0.376,4281497.411971832,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.479780893258364,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125643,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622502693268,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.9172826374281
2024-05-09,137.5537515497101,1.437317852,0.376,4283157.292045626,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.479974555754192,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125688,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622468714606,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.023267615169
2024-05-10,137.55375154869122,1.437317852,0.376,4284815.986348162,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.480167131906735,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125732,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622435301226,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.9251402774603
2024-05-11,137.55375154771093,1.437317852,0.376,4286473.495726523,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.480358627809798,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125774,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622402443722,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.01541435218
2024-05-12,137.55375154676778,1.437317852,0.376,4288129.821027184,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.480549049523005,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981258145,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622370132848,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.9329891658441
2024-05-13,137.5537515458604,1.437317852,0.376,4289784.963096016,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.480738403071988,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981258535,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72262233835951,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,559.0075698359644
2024-05-14,137.55375154498736,1.437317852,0.376,4291438.922778288,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.480926694448579,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125892,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622307114763,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.940829312327
2024-05-15,137.55375154414742,1.437317852,0.376,4293091.700918661,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.481113929610998,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125928,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622276389816,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9997340567802
2024-05-16,137.5537515433393,1.437317852,0.376,4294743.298361197,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.481300114484042,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125964,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.72262224617602,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.9486607266454
2024-05-17,137.5537515425618,1.437317852,0.376,4296393.715949353,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.481485254959275,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498125997,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622216464872,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9919070048963
2024-05-18,137.55375154181377,1.437317852,0.376,4298042.954525982,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.481669356895212,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.47422849812603,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622187248009,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.956483418525
2024-05-19,137.55375154109407,1.437317852,0.376,4299691.014933337,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.481852426117504,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126062,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622158517209,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9840886705925
2024-05-20,137.55375154040163,1.437317852,0.376,4301337.89801307,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.482034468419124,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.4742284981260925,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622130264384,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.9642973976805
2024-05-21,137.55375153973543,1.437317852,0.376,4302983.60460623,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.482215489560548,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126122,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7226221024815835,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9762790441592
2024-05-22,137.5537515390945,1.437317852,0.376,4304628.135553264,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.482395495269941,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.47422849812615,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622075160988,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.9721026738162
2024-05-23,137.55375153847783,1.437317852,0.376,4306271.491694022,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4825744912433345,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126178,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622048294907,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9684781158979
2024-05-24,137.55375153788452,1.437317852,0.376,4307913.673867752,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.482752483144809,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126204,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722622021875781,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.979899256625
2024-05-25,137.5537515373137,1.437317852,0.376,4309554.682913102,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.482929476606672,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.47422849812623,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621995896172,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9606858761208
2024-05-26,137.5537515367645,1.437317852,0.376,4311194.519668123,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.483105477229637,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126255,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.7226219703487695,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.9876871557894
2024-05-27,137.55375153623612,1.437317852,0.376,4312833.184970264,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.4832804905830015,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126279,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621945226383,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9529023151508
2024-05-28,137.55375153572777,1.437317852,0.376,4314470.67965638,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.48345452220482,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126302,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621920521941,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,544.9954663809813
2024-05-29,137.55375153523866,1.437317852,0.376,4316107.004562723,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.483627577602084,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126324,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621896228491,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9451274233218
2024-05-30,137.55375153476808,1.437317852,0.376,4317742.160524953,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.483799662250891,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126346,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621872339196,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,545.0032369418612
2024-05-31,137.55375153431535,1.437317852,0.376,4319376.14837813,12.73789616,5.088000501,1.39040668,1.299193749,909.3578997,7.483970781596623,3997.487719,24.6147465,7.432858754,0.999316258,280.9630038,116.1184001,79.91074519,14541.18181,42000.0,3.25954844,136.7249907,380.5833928,1336.66197,0.3076511,1.9324,4.474228498126366,44.06506713,19.92549833,112.5551149,1.61286196,9.660115166,0.3845,138.8700846,3.846016855,55.98224616,4.722621848847331,3.64,60.11642413,3.75,1.390402897,16.82003763,182.6956895,10.59995671,0.962819047,35.88501932,6.7442776680000005,2.995931453,3.6725,0.844891596,1.0,40.42251068,558.9373611909782
